dni,salon_nombre_seccion,sede_id
50418684,Peru,26
56637651,CadetBlue,1379
47777512,MediumVioletRed,1952
42876088,SandyBrown,1735
99430485,SlateBlue,958
92253571,Purple,1481
47696974,DarkOliveGreen,1687
65154804,PapayaWhip,1504
89240985,BlanchedAlmond,1001
19294193,PeachPuff,325
46329159,Tan,468
79087525,DarkViolet,1786
26269359,Wheat,949
27156545,Green,1051
77391635,DarkOrchid,1481
55389929,Red,685
70835931,LightCoral,616
73982984,Silver,1499
23876265,IndianRed,523
42627408,PaleGreen,352
91239426,YellowGreen,865
87522213,Ivory,1812
34583266,Tan,1757
84768770,SteelBlue,1099
34920429,LightCyan,937
56767188,DarkOliveGreen,882
12057794,Lavender,267
13933601,Bisque,753
52181401,LawnGreen,436
82657671,Wheat,144
55373519,SeaShell,1880
50474595,MediumAquaMarine,950
99987954,BurlyWood,590
49526612,DarkTurquoise,1694
16057848,Lime,1541
27526339,Maroon,113
82412629,LightSeaGreen,1331
87075781,Violet,1845
46826956,MediumSlateBlue,639
89378821,LightBlue,1755
53414491,OliveDrab,503
63993407,Maroon,1052
15971000,DarkOrange,1058
40292807,DarkGray,386
75212398,Plum,1685
60239939,MediumPurple,1969
50160377,DarkTurquoise,539
53970817,Red,1169
40199541,MidnightBlue,1717
94868526,Ivory,1946
73336119,Snow,1800
22452080,Yellow,1406
71956050,Indigo,912
16533064,MediumTurquoise,1477
74561254,OldLace,273
85795498,Black,60
71498760,BlanchedAlmond,330
82882720,CornflowerBlue,1872
68592162,Chocolate,1437
15774232,Wheat,278
78009486,DarkSlateBlue,1915
27413345,Purple,1749
83095038,DarkTurquoise,1828
73809105,DeepSkyBlue,1895
11967878,LightGreen,1469
17889567,Coral,1649
50843161,Azure,1854
20898664,Bisque,1237
43332255,Peru,644
78121424,ForestGreen,1246
50424831,LawnGreen,920
91962383,Ivory,202
63634814,HotPink,1906
19542984,Plum,880
15619906,IndianRed,791
46409349,OrangeRed,1318
66858293,SeaGreen,541
26652813,PaleGoldenRod,1004
76067898,MidnightBlue,912
25355182,PeachPuff,943
86652794,DarkGray,520
47300555,SpringGreen,1168
17205708,Orange,909
84190656,Aquamarine,13
32894768,CornflowerBlue,128
30007112,PeachPuff,1882
23916861,IndianRed,1141
16687641,Coral,494
14081847,MediumBlue,1699
28959408,Crimson,718
13220102,Navy,108
92969929,MintCream,164
50950873,OliveDrab,1926
30924014,DarkSlateBlue,1110
59262924,DarkViolet,310
95660911,LightGoldenRodYellow,1382
76372271,MediumPurple,9
39164849,Red,1653
88887703,Linen,1771
29987213,LightSteelBlue,1730
99446413,LightGreen,664
37693351,DimGray,1802
32129466,Navy,458
74215589,MediumTurquoise,1961
38676177,Bisque,1371
63253482,AntiqueWhite,1156
41839657,GoldenRod,1646
64702530,PapayaWhip,1317
29692905,PaleGoldenRod,199
83042931,Wheat,762
75568536,FireBrick,183
17879597,DarkGreen,1942
64588432,Pink,455
66899055,SeaGreen,675
85485034,OldLace,1696
63651532,MidnightBlue,1046
98343113,Maroon,731
91206831,Salmon,1911
88047729,Lavender,1235
75175295,Moccasin,92
10807678,Brown,1484
92705168,AntiqueWhite,1506
52051882,PaleGreen,165
80538612,Gray,1503
12750089,PaleVioletRed,715
21458231,CornflowerBlue,262
91756885,MediumAquaMarine,1918
66158278,Magenta,614
15558682,DodgerBlue,471
11371643,DeepPink,575
49245201,PaleGoldenRod,1488
38521961,LightCoral,779
96388830,LightSalmon,751
85008457,LemonChiffon,1213
33314901,PapayaWhip,512
66896228,PaleGreen,1454
91300712,DarkBlue,1797
98440943,PaleTurquoise,1208
79326711,LightGoldenRodYellow,1866
63358699,SeaShell,1693
91526048,RosyBrown,1371
85906692,PapayaWhip,1451
14960697,OldLace,891
65114460,MidnightBlue,241
59972804,DarkRed,952
47399810,Silver,507
68173987,MediumSeaGreen,1220
21085353,IndianRed,470
59211031,ForestGreen,1864
84437823,BlueViolet,1449
43354716,Linen,161
20100051,Ivory,820
15396713,SpringGreen,847
58732421,LavenderBlush,930
93941506,SteelBlue,107
57757803,MediumPurple,1782
19629671,SaddleBrown,94
80746665,DarkTurquoise,352
51147044,MediumTurquoise,351
82183475,PaleVioletRed,1788
11060315,Crimson,397
67204712,AliceBlue,1328
99636975,Azure,378
60957727,MediumSlateBlue,1741
16795065,LightGray,1210
23886419,Indigo,725
26061923,Cyan,1322
12646482,Cornsilk,370
35300324,Chartreuse,1681
93800357,ForestGreen,709
99502799,Navy,726
79976466,PaleGoldenRod,1972
65489164,PapayaWhip,646
88169762,OldLace,86
87360263,CornflowerBlue,1685
86932245,Chocolate,1250
62122646,Salmon,301
61006860,Orange,1877
98272607,MediumVioletRed,1444
87028268,DarkTurquoise,1641
64264182,DarkOrchid,623
70883959,Indigo,1075
81005815,DarkOliveGreen,1179
24854207,CadetBlue,1810
56100969,NavajoWhite,1354
74488380,PaleVioletRed,44
43007095,MistyRose,243
88015806,SkyBlue,420
31524532,MediumPurple,977
76223908,Moccasin,360
24961212,Pink,134
30441109,SeaGreen,354
85476799,BlanchedAlmond,1432
39708557,Ivory,954
95396365,Aqua,74
94317121,SpringGreen,981
33410980,LightSteelBlue,254
28719531,LightYellow,102
15501666,BurlyWood,1826
40046876,Pink,1073
45337308,SaddleBrown,228
44540668,PeachPuff,1695
73382620,Thistle,1436
32849468,GoldenRod,170
82696582,PaleVioletRed,1333
91188763,DarkCyan,1103
82464532,DarkSlateBlue,923
73390173,Yellow,764
19133306,FloralWhite,456
50992904,DarkTurquoise,836
39568784,OldLace,220
92659485,GhostWhite,1890
89301251,Teal,1589
67265504,LemonChiffon,1831
58094812,GoldenRod,1459
59349058,PapayaWhip,1130
96569607,DarkGreen,1755
55598652,LightBlue,1247
24647161,SandyBrown,1711
55925692,PeachPuff,890
41326492,Lavender,1048
19860814,DarkSlateBlue,118
88117865,LightGoldenRodYellow,390
42811834,DarkMagenta,1407
17423590,MidnightBlue,1209
46755700,LightSteelBlue,738
85365827,Teal,784
76757223,Beige,531
22626479,SkyBlue,1843
61060802,Green,1966
85358284,SaddleBrown,712
62429452,MediumVioletRed,773
42732172,DarkTurquoise,970
15653932,Indigo,404
60081509,LightSteelBlue,1677
72832259,DarkSalmon,280
82265838,GreenYellow,941
24091904,LimeGreen,1585
35341056,SaddleBrown,1651
38931930,Turquoise,9
46253870,Aquamarine,1249
77653622,CornflowerBlue,1364
16144107,Cyan,1940
62151901,DarkSlateBlue,1407
70521099,LightGoldenRodYellow,1679
67726943,Purple,1241
26669407,DarkOrchid,302
34353774,OldLace,704
52643777,MediumOrchid,1598
15197108,MintCream,1400
90678270,DarkGoldenRod,796
87486856,Tan,228
86931371,Ivory,283
16773443,MediumSlateBlue,265
95810596,BlueViolet,323
83080010,HotPink,1398
83504306,DarkOliveGreen,1797
60732480,LimeGreen,430
24587216,SlateGray,157
56073170,Wheat,1059
66591412,LightGoldenRodYellow,524
18240409,Moccasin,978
67076868,LightYellow,720
77921397,SteelBlue,859
56325503,RoyalBlue,663
89860661,MediumOrchid,793
33653413,MintCream,595
53939116,LightGreen,156
67240624,LightSalmon,1048
26488956,NavajoWhite,228
57838530,Yellow,1382
23922740,LightBlue,576
98683628,Aqua,1981
41139375,Olive,1196
96678021,GreenYellow,1425
47617753,MediumSpringGreen,1103
76741252,Peru,270
69724179,BlueViolet,457
86368068,LawnGreen,546
92375797,LightCyan,1986
97010135,Blue,55
38665523,DarkGreen,1434
88443537,MintCream,1884
62080310,Linen,108
49826385,PeachPuff,569
50234976,SkyBlue,1172
35992377,SeaGreen,1106
66382940,Maroon,1162
28380884,SpringGreen,1733
81638218,Crimson,344
47406373,Peru,1559
81498433,LemonChiffon,1294
44858892,MistyRose,1345
76759967,SkyBlue,1522
14016336,DeepSkyBlue,716
83184252,Linen,1397
52201593,Coral,470
91351687,DimGray,1428
27370906,DarkViolet,875
29893943,LightGoldenRodYellow,1947
34213848,Violet,800
11531769,BurlyWood,484
49728227,Indigo,1022
69173842,MediumTurquoise,1587
89013069,Magenta,1395
15655842,DarkSlateGray,1436
83241104,Coral,1409
38770537,MediumAquaMarine,255
56319721,SkyBlue,367
60106350,DarkTurquoise,1938
10871335,RosyBrown,1802
17168650,LightSkyBlue,1299
31570919,Maroon,357
65662157,DarkOrchid,1859
46580466,SeaShell,30
73918431,Snow,1694
84079067,MidnightBlue,1022
47592436,Blue,1478
38759669,DimGray,623
95778814,DarkViolet,70
49707272,SteelBlue,538
86068540,LightSalmon,377
72052796,Beige,1283
27120842,SaddleBrown,1464
65931772,LightSeaGreen,420
57012498,MediumOrchid,472
38066559,CornflowerBlue,1177
57727661,DarkViolet,420
33128580,DarkSlateGray,1570
39974615,Moccasin,1946
64263949,OrangeRed,273
21472224,PapayaWhip,1077
26965246,Teal,1886
70940482,DimGray,1912
68683927,SpringGreen,123
65292071,Salmon,732
57497372,Cornsilk,1740
24084166,Indigo,1506
77520991,LightBlue,1194
38796200,WhiteSmoke,1790
81089395,ForestGreen,1490
97765752,MediumSpringGreen,1721
57306068,LimeGreen,243
76218361,Turquoise,1111
78056185,PaleVioletRed,475
47496864,Pink,565
57177626,MediumPurple,1408
62591420,PaleGoldenRod,1248
50582769,LightCoral,539
95251964,Red,608
52083193,YellowGreen,438
93718236,PowderBlue,1295
80742869,LemonChiffon,973
64248900,Maroon,1780
71163279,LightSteelBlue,1624
55038384,Moccasin,1141
44674476,Fuchsia,36
32822746,LightYellow,1472
92541630,DarkSeaGreen,200
53693308,SlateGray,1259
46090050,PaleVioletRed,1764
89206892,SaddleBrown,1009
52652914,MediumPurple,253
45836081,DarkOrchid,249
51137853,MediumSeaGreen,41
87170542,Black,438
67460502,SandyBrown,853
67753199,Chocolate,1815
40866549,DarkOrchid,1188
62772896,Fuchsia,1325
42460384,ForestGreen,1624
12903004,Bisque,1615
28786248,PaleGoldenRod,443
29971015,LightPink,112
71222315,MediumOrchid,1895
63472636,Lime,1464
47374317,Ivory,580
55295631,GhostWhite,227
99871042,Thistle,123
62832917,LightCoral,673
14439332,FireBrick,1366
13880123,MediumBlue,1138
87387891,DarkKhaki,1212
31152399,Thistle,1062
82140610,LimeGreen,727
74233882,Sienna,1567
29736614,DarkOrange,981
67726005,Plum,1608
45579090,DarkBlue,752
32737835,Magenta,858
94984293,IndianRed,1519
23168862,DarkSeaGreen,334
45733420,Olive,204
36478394,Azure,488
88463397,Yellow,1329
92811477,LightSlateGray,665
27907715,SlateBlue,210
57023608,ForestGreen,819
18984261,MediumSpringGreen,1050
36307520,Navy,836
55228391,OldLace,196
59369588,Turquoise,440
31978816,DarkSlateBlue,1838
28676687,DarkViolet,1038
52307247,OliveDrab,210
45478268,Green,303
37056026,DarkSeaGreen,1623
35462798,SeaGreen,114
82386881,DeepSkyBlue,1818
78696491,BlanchedAlmond,1192
52594589,Lime,1598
19149789,LightSteelBlue,14
62019652,Wheat,1140
34041932,AliceBlue,283
32203143,DarkKhaki,407
63291035,DarkOrchid,1672
64905128,LemonChiffon,302
37144470,SlateBlue,1499
21090551,AntiqueWhite,1884
61484418,Moccasin,470
80626797,LawnGreen,1782
89737693,OliveDrab,1499
28130439,SlateGray,1527
78800978,Beige,1096
30652471,DarkKhaki,1696
87584072,MediumSpringGreen,245
80071203,Indigo,969
48928042,SlateBlue,344
76840147,Moccasin,1759
71834036,LightSlateGray,210
37568352,YellowGreen,1406
54377526,LightSkyBlue,307
29962836,MediumOrchid,1224
92820686,Khaki,802
49559423,Coral,1706
99348908,DarkSalmon,1195
66740820,Fuchsia,1004
41367569,GoldenRod,1569
69417709,Gray,1076
18950566,PaleVioletRed,288
25999004,Cornsilk,1903
73098488,SlateBlue,1633
91305096,DarkGreen,1865
66688567,Khaki,1152
98102247,LightPink,730
22560550,PaleGoldenRod,1061
41261703,PeachPuff,1000
59458933,DarkGray,577
57371809,DarkCyan,997
28967672,MediumBlue,1756
51839139,Purple,62
51642167,Peru,1990
76750162,GoldenRod,414
33451181,MediumPurple,66
46257456,DarkOrchid,62
80643432,LightBlue,202
67650094,LightSkyBlue,441
14884756,LightYellow,1635
77618408,Azure,1106
46848611,Black,1190
78035943,Plum,132
72027592,Maroon,438
20674238,ForestGreen,1437
23901664,AntiqueWhite,1213
73243819,Navy,1454
31538829,GoldenRod,1703
42766128,MediumOrchid,1708
90021612,MidnightBlue,164
42477252,Tan,338
27158339,Blue,620
87049945,DarkGreen,1999
25884142,BurlyWood,1265
95354707,OrangeRed,1509
58603216,DarkGoldenRod,1845
67579051,Aquamarine,204
32212893,Cyan,895
26798133,Maroon,1727
58794868,MistyRose,971
83533111,Gold,377
52371904,LightSteelBlue,982
16469433,SpringGreen,1709
26586174,Lime,122
10544982,Beige,775
63627477,MistyRose,1910
32767822,Indigo,648
86980207,WhiteSmoke,932
88826053,LightGreen,855
55998203,Olive,956
85242195,DarkOliveGreen,752
62386363,Silver,214
77874381,Salmon,813
72964646,Peru,30
81052677,LightSeaGreen,851
75832526,Sienna,225
80733708,OldLace,948
56632340,MediumOrchid,1842
88052679,SpringGreen,554
37267089,Brown,736
15435341,Thistle,70
50087688,Tomato,529
97432617,LightSkyBlue,1864
85771725,DarkRed,1948
49838358,Maroon,922
28207382,MistyRose,166
29806359,LimeGreen,674
73213623,Linen,218
31870724,LawnGreen,1595
19382801,CornflowerBlue,453
25453776,SeaShell,595
48407927,Moccasin,1222
73169669,PaleGoldenRod,1679
78560029,GhostWhite,1463
44343417,PaleVioletRed,1845
61203038,LavenderBlush,1926
26115416,FireBrick,1663
13064385,DarkKhaki,1509
16054214,Orange,1584
13176613,LightSeaGreen,46
53366364,LemonChiffon,1404
94541470,DarkBlue,1049
69721108,IndianRed,1816
91105293,DarkSeaGreen,631
40799746,MintCream,839
99882683,FloralWhite,1318
71758161,MediumVioletRed,1501
52973393,Khaki,615
63371914,DeepSkyBlue,1765
26672687,MintCream,1778
67419291,DarkOrchid,1619
43856341,Tomato,663
30398616,IndianRed,661
97470325,LightSteelBlue,311
77220742,Wheat,1437
76772449,SpringGreen,1038
52716265,DarkGray,390
57968157,BurlyWood,1883
15569309,Tomato,1013
98860640,LemonChiffon,599
25935814,DarkBlue,244
32440944,Magenta,1289
70938588,DodgerBlue,1146
95948010,Gainsboro,891
14008249,Linen,1641
38907799,Yellow,1760
89758171,Indigo,1266
39260862,Magenta,1639
38911007,ForestGreen,1250
88797696,DarkMagenta,175
33278716,Lime,1090
36407768,Brown,415
51949260,OliveDrab,641
81768406,BurlyWood,1078
67520003,SeaGreen,545
71796691,LightSkyBlue,1543
27676660,MidnightBlue,916
17797300,DarkRed,1627
50070816,LightSteelBlue,445
90874794,PeachPuff,947
51350995,Snow,999
54278484,NavajoWhite,1895
84392079,LightCyan,270
33310847,DarkBlue,378
18185024,SeaShell,274
48406956,Peru,1937
85656753,OrangeRed,1672
96607509,LightPink,1027
20867795,PapayaWhip,32
68220400,MintCream,168
62546460,GreenYellow,59
15808788,Indigo,461
36751035,DarkOrchid,9
10404257,LightSteelBlue,1734
90271679,PaleTurquoise,139
74014525,Thistle,1977
98082591,Turquoise,66
78674578,DarkSlateGray,1814
63446468,LightSlateGray,641
76045302,RosyBrown,1241
49385037,Tan,285
83595238,Salmon,976
44625589,Snow,194
39745602,Black,1487
57263345,SandyBrown,1902
62275750,HotPink,1455
28002693,Maroon,735
79421881,DarkOliveGreen,1854
53260409,Salmon,1915
34831811,IndianRed,340
48983395,PaleGoldenRod,553
30174718,Gray,1507
24901585,LavenderBlush,800
16857366,Moccasin,1035
96026465,Yellow,150
86273558,Linen,970
30958989,Tan,1574
34741701,DimGray,1001
39571976,CadetBlue,391
28891270,Violet,373
39586930,DeepPink,929
95825285,DarkSeaGreen,444
77313716,LightGreen,213
86791497,DeepPink,1868
36494650,BurlyWood,407
86415461,White,226
33088362,DeepSkyBlue,1578
93464947,OldLace,895
11751926,Black,682
95569444,DarkGoldenRod,987
53734980,Azure,1537
14545549,Silver,511
67161591,Peru,327
60236658,MediumSeaGreen,1224
78173152,DarkSalmon,1760
72929458,Lavender,1373
34667156,Pink,4
84190710,OrangeRed,1001
68464696,PapayaWhip,1805
11522747,AliceBlue,393
98244237,SkyBlue,1229
85860681,LightGray,275
33219275,Gainsboro,354
96717521,DarkBlue,57
24264514,Magenta,163
11287554,SpringGreen,1790
73176270,AntiqueWhite,1994
38812550,DarkKhaki,1456
12069332,Sienna,1811
30189002,Aquamarine,635
44123302,LavenderBlush,1284
64279857,Cornsilk,374
58706490,Green,1702
48357332,LightPink,1645
62284436,DarkSeaGreen,578
52162627,Bisque,115
15882745,LightSlateGray,909
81192785,MediumTurquoise,1644
33203566,LemonChiffon,1701
61721899,Black,816
31076933,Olive,1387
52976877,ForestGreen,1063
64567551,CadetBlue,1814
83404746,Gold,1158
98939565,BlueViolet,648
50261153,Sienna,656
82387403,DarkOrange,70
63067064,Cornsilk,1663
12536950,OliveDrab,454
79445437,DarkSeaGreen,1867
75350801,RosyBrown,1859
72038274,OrangeRed,1135
74177721,Lime,1842
95190896,GhostWhite,605
28235386,LightYellow,106
71534582,LightGray,409
54096842,MediumSlateBlue,940
30939202,DarkOrange,420
84132299,Plum,1047
72781373,MistyRose,597
64063054,DeepPink,258
80908702,SlateGray,832
84234876,DarkOrange,1359
58838308,Tan,1253
81025282,Blue,1535
31155203,Beige,401
97181348,MistyRose,1536
36044887,LightSalmon,434
72127225,LightSkyBlue,201
17478127,LightGreen,481
72240248,Azure,866
32002003,NavajoWhite,553
69756522,LightSeaGreen,477
40438795,RoyalBlue,1338
87169178,HotPink,918
91885832,LightGoldenRodYellow,1549
34236117,Fuchsia,898
46186246,OrangeRed,330
50139883,BlanchedAlmond,631
37636004,DarkGray,1976
88170563,DarkRed,635
24536502,Salmon,789
48051698,Silver,190
64551840,White,844
66067989,WhiteSmoke,1847
10112330,MediumSeaGreen,903
16781997,Maroon,548
73675295,NavajoWhite,1842
20696411,LightGray,543
15742313,Tomato,1094
59060301,MediumSeaGreen,1842
69268650,Tan,448
96957464,AliceBlue,72
92463277,OliveDrab,938
50813042,Lavender,1991
75253341,Green,1031
91595535,DarkTurquoise,35
52140904,Red,665
44297375,Orchid,1314
75238247,PeachPuff,1244
57721600,LavenderBlush,1552
31911116,Beige,535
41690542,SteelBlue,729
33051113,SaddleBrown,716
55481213,LightGray,893
75195317,RoyalBlue,533
12805501,YellowGreen,845
13489755,LavenderBlush,1902
70401828,Cornsilk,992
82182478,LightGoldenRodYellow,1683
89012644,DarkOrchid,306
28347788,Black,495
61159997,Salmon,923
86213265,Peru,140
33265987,MediumSeaGreen,1037
89306705,Gray,515
71945014,Maroon,682
87215140,Moccasin,43
79916470,PaleGoldenRod,500
94769581,Orchid,509
45643142,DarkGoldenRod,1150
95659509,Gray,1454
94693119,Green,1165
26534885,Tomato,639
46918389,MidnightBlue,1347
58594655,LemonChiffon,225
57297748,SpringGreen,1603
26439456,LimeGreen,784
48337925,Teal,333
50041343,CornflowerBlue,563
86367881,Maroon,1971
86456138,OliveDrab,1422
46554044,MistyRose,1215
25435024,DarkSlateGray,956
81241928,MidnightBlue,1697
52799024,Linen,1267
94879367,SandyBrown,105
50598389,DarkGray,1305
10403619,PaleVioletRed,1955
26024993,DarkOliveGreen,57
62206499,Orange,1694
73799194,NavajoWhite,232
69261616,MediumVioletRed,1261
66807025,DarkOrchid,440
15626321,White,173
28811412,LemonChiffon,1514
34467936,HotPink,597
39418321,LightGreen,1099
98980906,Salmon,1057
33029274,CadetBlue,1627
60705269,GoldenRod,1142
63684960,LightSeaGreen,1095
83864763,PaleGreen,1755
49228411,OldLace,253
68090272,BlueViolet,461
14651417,Turquoise,497
34793310,Sienna,469
27215798,DarkViolet,1095
12826407,DarkGreen,1438
23870584,MediumPurple,794
92673179,Gold,1910
42547344,Brown,980
33062896,NavajoWhite,1521
64519240,Violet,1959
77807762,Black,1918
62676814,DeepPink,71
38331265,Chartreuse,693
80013816,LimeGreen,918
68662570,SlateGray,645
10873112,MediumSlateBlue,1692
32760954,GhostWhite,768
22046083,Teal,467
90555658,DimGray,493
43686964,MistyRose,1349
91303529,SkyBlue,1526
46675407,SaddleBrown,395
21145439,SeaGreen,1460
93033507,DarkKhaki,1753
78816032,DarkOliveGreen,191
92357493,Thistle,1603
70562086,ForestGreen,71
38863196,MediumSpringGreen,302
22865473,WhiteSmoke,1310
41856039,Magenta,1399
32499446,DodgerBlue,1256
61478456,DarkSeaGreen,875
41832713,DeepSkyBlue,1070
31507790,PapayaWhip,947
25240551,Turquoise,631
83747669,Aquamarine,1871
51659712,Teal,1756
45270611,MediumPurple,928
26232647,DarkGoldenRod,1418
83322635,AntiqueWhite,1136
94775093,MediumSeaGreen,1655
29584179,Gray,1133
94536149,LightGoldenRodYellow,207
59254171,DeepPink,205
97260616,LightPink,787
63115876,OldLace,1676
92943182,Linen,596
38151961,Orange,1023
99001342,LightSalmon,381
16602640,PowderBlue,1165
62371684,MediumTurquoise,786
86776476,LightSteelBlue,1494
85444062,DarkSalmon,97
54563343,RosyBrown,62
64526566,DarkViolet,424
62388845,SeaShell,1323
15005687,DarkTurquoise,1137
87623649,YellowGreen,1597
87356452,OldLace,521
71990053,Linen,1885
78875939,Teal,1890
60044517,Beige,1637
81038757,DimGray,1916
32067230,SaddleBrown,1818
42283023,NavajoWhite,850
98590152,MediumSlateBlue,82
56305419,Sienna,148
30601209,WhiteSmoke,1794
27910161,HotPink,1215
57995216,Olive,1818
26899644,DarkGreen,1117
21120006,DodgerBlue,1740
45306799,Peru,892
17550481,Gold,1589
40396832,RosyBrown,1351
23394519,PaleGoldenRod,313
38188640,Orchid,322
85468636,Tan,395
30382093,SpringGreen,477
25490661,Gray,1267
39718319,MidnightBlue,1160
44805232,DarkGoldenRod,1902
33775566,SpringGreen,1416
80423993,Beige,482
74372051,FireBrick,1236
34940168,CadetBlue,151
76926265,LightGray,840
87109988,RoyalBlue,480
95994420,MediumBlue,1947
39062953,Gold,434
58247725,Ivory,1739
19834478,Aqua,859
11611692,AliceBlue,1308
33229017,Lime,179
84723165,GreenYellow,303
55139879,Violet,483
94052894,Red,1901
60213066,WhiteSmoke,989
84455271,SandyBrown,857
58581421,Coral,1092
