profesor_dni,sede_id
83397455,1053
90150980,1025
22530496,320
73747610,935
28589539,296
92768857,866
66925715,1564
96983191,1257
63126665,615
81601184,1262
84196718,338
82240247,507
69379018,651
83026082,714
51249336,665
15676521,767
32866141,1401
29349692,714
16599638,1090
30762509,843
23018607,891
54274999,706
40597178,705
22325648,46
45838983,1163
19747467,79
38119928,1425
43717257,1777
76808727,1560
85187531,1717
57101268,1953
46182908,1718
40027149,1862
38886306,670
10925272,151
66611173,1046
60825556,649
25790086,1405
64234134,1937
45201240,1223
24957902,726
15508355,1159
60556507,1292
79994447,1030
23028867,1991
57158726,589
74449698,964
23670188,1755
93959992,1049
56004376,999
57172155,1960
62278417,641
37702157,821
85981511,1918
98916201,1399
86702837,1340
90369628,443
86068878,1992
60921381,299
67455982,1267
34919813,398
76211273,96
37625624,1302
24370308,1889
43188570,1159
52518475,1915
95183429,718
94195911,1466
95679459,1030
14829609,626
88362422,203
20417105,671
69563599,1740
35306061,288
78864743,394
99383622,1976
48091997,449
32501380,455
78000907,1707
90227292,4
65852549,457
53400790,795
68982668,1576
99797982,507
30823017,528
32129432,1204
37446640,1524
75334010,1369
17577733,1898
85130076,1870
48745970,1940
63366534,611
21379324,1933
85613492,1355
24663096,1638
12055736,1354
11887502,375
90621079,1888
61174915,174
49615333,1165
47072524,252
37856147,21
62463049,1044
29824853,901
50619028,1097
38411372,819
47300575,1032
40800268,1661
29298240,1745
41693307,683
44176634,287
41642955,929
99407514,140
18205441,874
80234641,955
81272542,1542
27433287,1800
31811353,385
99388699,440
34382355,1815
38405453,310
20688116,754
69177509,304
91989485,155
49430219,730
58857989,222
56369418,1169
11942926,451
46265006,589
67441301,193
35567051,823
11898703,497
14792200,1346
36997491,839
55431276,37
14577814,1032
96979302,1337
11121770,1466
27528058,1041
27715268,499
21947653,1631
21331687,327
61674443,757
75223233,573
18154698,1727
63373672,467
99124441,184
86888197,1565
29697542,617
94842154,194
71758072,798
77807248,973
64062421,1370
87241415,1667
60080280,654
19806347,818
14461171,1211
33728630,1059
42963538,1165
48034610,1136
68340384,1426
27167128,1393
13710492,262
71523576,1393
97832586,1778
50551147,616
88671325,1679
27228085,1955
10035568,1304
21618891,1552
64834401,351
25565131,565
49474593,787
27852466,872
24258195,914
83975107,1616
97311769,293
65651177,1518
36124826,1464
25088286,666
31011922,1878
46681243,1338
16902341,1557
89451834,536
24871140,424
30915789,1917
21892752,488
92164721,589
61697168,600
10233288,424
19814352,272
92803674,1658
64964549,1271
42872964,1828
97956852,986
92495108,510
46384136,265
92421526,871
40533299,963
52070274,1244
82657763,1527
46933964,689
37702157,1206
17980078,1203
24646667,1520
65694904,1783
43389987,1936
27659604,1076
55631355,1303
79968882,1987
50839268,1087
91841405,221
54991169,1557
36934398,1757
78486117,164
87008902,1832
24452003,1161
99727350,543
40605007,1718
62351983,218
75597706,965
48137845,1538
73732152,1190
80284355,899
46451864,194
39107677,1735
95424999,1430
63747691,656
17042530,531
29261383,224
40040540,146
97607646,1457
98602418,739
11551708,1280
36705106,116
14392535,789
16338666,1892
25583961,1568
55029484,877
37306832,1762
83519450,10
99383622,1395
90514234,285
26316266,272
33637443,1581
65716353,1359
29397006,990
19892879,422
86750239,589
86296476,1671
16999177,1802
69226678,1240
94901340,568
72449991,860
24055275,173
66378998,292
17223175,956
59506032,1846
68692444,172
49017671,1043
94320839,465
43622220,856
39168636,1276
29404646,1187
99279511,419
15376975,240
76686249,347
10276448,1606
27325550,1652
16389759,858
26883977,169
90490823,600
92866506,21
70491378,324
90574781,1132
75720181,1933
64838971,1988
56835645,1145
89228594,1884
99177197,467
32150400,1931
66918672,330
54762491,1353
94759429,1218
85224767,117
29530556,962
22227279,1163
91712541,891
23700467,1897
62115502,1984
63237135,1853
52343784,1427
64269500,934
49781883,571
54556108,71
61867754,954
92712629,526
75242040,637
49042114,9
95202749,666
65902283,343
21519400,1565
76434500,1454
39891702,829
35210799,108
10847019,986
73403860,392
39318770,1100
99889607,1529
65317301,1469
65366735,1130
61360739,483
96731589,583
62600317,1617
45478530,655
77205095,1901
50491965,1046
77778793,258
82040703,1777
18193212,1287
40347035,266
76905856,1914
52817934,365
72267238,792
33387796,948
54762491,1067
15282844,631
24000794,1294
79552140,627
73715078,1956
91170390,1970
22884017,1139
69560800,463
69991902,1327
92898600,1613
90300483,1307
78895338,561
43300106,1306
74591431,1853
20821023,935
60687586,1535
76939737,926
18115978,673
86478792,326
21907949,140
90615619,602
47227274,51
88934971,717
55015262,1490
51369126,1435
57058921,1238
88819119,1271
61945684,332
29022526,1829
37707845,1564
64722182,1867
35434610,1936
56556258,1154
96170881,18
84354451,1570
70158937,546
55193916,1793
88189718,551
88515538,429
69804481,1116
52086233,1862
79272873,575
40964378,1884
88154003,1934
84838368,585
63614276,612
50618399,1884
90313838,1141
14976019,589
42521178,1823
77734185,1023
52968617,1598
89902091,658
47258891,649
47423839,803
63451506,1484
18227826,1822
68320317,1535
39846516,1259
99266036,999
31226815,1795
20427618,1200
95978105,539
83018737,66
24040073,1118
58713167,1384
76867251,1208
97446830,1920
24004743,491
44854276,1484
30941921,1911
95933347,402
35929844,1589
83196170,113
68739372,1410
98413277,256
42445884,1421
67034470,712
99905234,1918
92928273,1949
42380179,397
14586133,1012
37415095,1188
70015241,1239
92130280,359
11147861,812
13462594,1790
82732100,671
82220456,1727
26367379,955
49912548,1276
96266420,1539
63971540,940
84065695,124
21051244,1582
71052237,1784
39215808,1304
68842508,575
85570536,1262
41658446,211
88636026,828
20677892,1183
77792510,242
88784953,679
96731589,694
14197526,1935
77548469,1690
98414362,1718
70454836,1205
85436235,1228
47849091,1058
95157702,939
56963648,1383
30167491,1908
14170239,592
55105093,1195
91717547,1431
39177203,658
52536584,46
89396338,1270
97065807,540
11431455,176
67813699,1108
32272669,1551
65527853,1202
17380148,1924
64157852,1575
82698141,731
80103719,1977
15443043,676
62025420,1677
47320204,698
22130869,1255
76806886,154
49372772,650
41649781,1343
34416051,57
62069163,1359
54342370,1050
32849313,480
49878400,85
20658828,238
90214323,1288
63212577,910
86084589,987
91825242,620
59470166,1785
22410620,427
73655006,1399
13183371,1735
87562729,115
58807558,766
54420844,1415
74964544,1453
11088029,768
52750602,536
74449698,1787
71089177,1926
42265149,1915
85186748,1644
79715167,1845
39795472,1706
53014960,1859
94342128,853
60645107,846
17630340,1099
84544409,1894
12302820,822
66192467,859
33053770,1179
16110727,241
79884938,1836
71437305,1110
16916969,1404
84615175,0
75033794,936
98966182,950
17775238,1478
14753259,859
53605003,546
67884392,252
65899815,1639
11863998,1585
63594483,1235
58234421,1409
83119280,326
69215944,531
90907120,2
46959875,685
36097327,481
27823172,1303
68561984,324
12370293,700
42106930,1049
36279221,1619
33987233,845
58475055,897
80157900,1753
14705252,1551
24324966,1718
12176723,1057
71016460,620
58344412,1216
63514127,1478
71324328,927
32459801,1490
62168529,297
14830598,524
45092118,1848
48206756,254
31975639,184
81646093,775
21354953,647
81164684,1503
10950576,1609
83507723,990
33627103,201
75199630,1266
49260878,1846
98182553,1613
37950699,1497
40707709,964
23920859,1001
14034847,771
84781781,1538
66843644,1318
34369530,1879
58102420,456
48865502,256
97915216,0
42430742,123
16179672,685
43013174,1917
40333513,1283
10512001,364
47177008,746
81803048,197
58807558,694
90247397,471
76389880,1498
97562844,193
50127557,5
64556854,1654
88958176,1166
35374877,214
66266629,1350
90765604,914
33972850,1884
80670129,19
20715155,891
94782905,1308
99216534,357
63394734,1372
85811272,515
77952258,1669
31407882,1556
19728302,243
19465203,11
68278931,334
23294619,147
85524809,1717
43437096,1276
31763765,744
76298046,277
86769256,905
82008894,1010
80630057,458
15215573,139
82500143,1402
20262377,1439
62004529,393
34934856,471
60204257,936
16951713,297
67931444,1510
57995939,1214
99394354,1060
88790530,1775
17276723,253
19490649,482
57824477,70
70782834,9
50845340,1494
63567356,1665
84806606,1430
14446773,1321
89313340,1782
72067705,1781
91334847,1386
84823582,968
40241044,621
97236742,1888
85627593,1914
98014483,1580
24514344,1543
94337622,181
40772904,945
77064664,1028
49195403,937
11676399,1357
94560000,573
56795166,1086
26063029,1541
12593091,1428
63881252,1377
10967056,1401
93478053,629
44555459,1579
50132764,1388
71458675,1799
32298936,520
53338723,419
77632575,143
21183047,314
45583842,1559
41867603,1617
12336655,1887
49591593,1478
52907668,1956
70891419,720
94195911,939
90727822,93
93050359,1859
34286527,940
22661288,551
97966307,1313
33404504,313
23876990,970
17899858,192
58168656,1147
56331599,794
36376463,1570
20965794,1667
79266498,750
62896703,1624
45372114,1881
61283623,585
45750868,1717
49085825,1892
65207159,1982
96516513,992
60382901,424
13092439,873
36083017,1635
28652786,261
82691017,1534
31336407,1152
64903867,1659
44510483,911
75537518,1619
74838043,1155
37170890,1265
85286730,1689
18295540,550
28799760,1331
91162902,77
25545826,889
86788663,665
95424999,591
33599667,882
16459568,1779
71933885,1849
76043487,1381
23409458,1260
45736036,508
74507632,1557
93560335,708
46383852,1994
61689655,688
26831003,1189
34721478,1249
86702837,1392
53972037,1734
91210082,881
55679231,948
74224292,963
54032237,1019
24055275,527
75122885,94
53818706,1718
94825368,1397
60280338,160
33655425,1137
72242828,29
67741975,281
39926233,535
66627681,773
10463117,803
31406681,1282
48185731,590
26781098,445
56858467,132
24445659,1509
80817174,16
99101936,689
82782450,838
39606531,1629
62136296,1175
36016003,1550
23501601,1155
41212127,1408
68252237,1651
64048828,520
39646622,196
41287980,93
48209607,1370
59595136,1951
52618834,716
57904089,967
21347040,64
58878126,253
73390126,1450
24806784,784
39318770,1630
19174240,1069
94905713,393
19715699,1194
45667672,1799
74669274,206
60136600,382
29096009,169
65486063,1958
33138074,392
98540625,59
52262208,23
21435482,801
28673350,1736
51243457,1242
35278509,1916
36647798,1040
43553266,264
76869694,1801
64045456,596
25244985,1770
90034873,1477
63674047,1999
94268216,435
32065981,1149
38390728,709
19480900,1130
38997225,1163
71416412,1162
42236166,586
76449169,1072
29337109,805
36705106,1399
87457456,809
32426178,961
14968769,1541
59179354,54
65819285,615
69508916,207
23210672,1086
88070805,1083
88685476,252
56061323,292
65608711,656
77808375,835
39498268,1502
31118448,227
64192339,279
16540826,167
98400340,1792
39369228,1336
20360690,705
39231679,549
33139471,1534
85466511,1981
75488473,1384
57101268,1794
94034661,868
53107894,1074
41628263,1716
18319766,6
13316567,1483
55741081,1875
60282398,242
62725082,950
35846891,697
97010639,1871
33759230,90
22055655,868
67248869,739
68518706,1536
77658330,192
24748296,597
82052905,893
43315565,546
50651797,1508
86847162,1347
53735042,1998
25584918,1457
12864002,32
80981717,1617
71022288,1172
73212844,251
60928346,1967
76270692,5
14749996,1955
95932144,1081
21121237,1284
15111014,602
89699714,249
84550284,1613
24646667,1730
53000341,170
76988003,1358
20125072,419
79290750,47
71040957,1143
26705089,363
15876719,456
60972882,1457
20364153,1038
14872447,1843
30341685,1790
82607664,1068
63931552,1025
71966868,1344
78787084,1319
19161654,1341
39545803,1245
13938492,1864
29451736,912
89598218,186
91734730,1126
98534132,1424
21689376,516
15338501,912
28930281,436
73858624,771
96619056,1428
36929665,6
90258494,681
99819203,1090
44469076,1259
57486694,269
44950056,483
91216902,988
88685476,23
25365279,1144
33129126,924
74274932,801
15204851,1388
96033617,188
31968834,312
14774140,386
45175940,958
99678834,540
31587472,78
93760123,757
93964024,1674
85670414,1929
62751920,5
52206815,1806
42840902,1561
56882442,1464
27924980,569
67727536,1809
24719923,556
54488791,1659
46848322,286
64204926,678
54999652,238
59048420,1656
35092025,1430
21032925,604
50731552,1884
60943198,1047
78347136,1093
89923223,242
75611283,306
98594418,387
64798129,40
96654119,38
94946663,1808
33883121,555
12535277,1534
77241607,1931
21102308,388
46524936,1626
20215952,1661
91330971,445
96780766,467
43364889,988
61714326,1214
53114268,28
39365602,382
43830677,1887
17101607,292
29497360,1272
96737513,1464
64882113,265
88391816,1385
96917127,1728
94761825,784
72244751,1227
58592886,1488
58498426,769
31844636,154
86887637,481
13536646,1944
30762509,1857
55913191,35
98142885,1246
35619366,1103
28076775,1941
84932117,296
55852449,325
44474885,1074
72136550,355
17913305,1325
53527099,1282
19439183,1713
33874257,668
41781056,1088
61285481,1801
81862458,43
73230957,1639
70134287,1661
77903946,171
66191246,774
47665599,206
67267899,1816
90951482,132
99330042,1905
34275715,771
61336662,271
49262569,64
72958955,588
12260875,1303
48348927,1123
99926192,1523
26645250,424
76499194,1640
79388722,1091
88749823,1855
76051031,762
60143759,934
10853600,1915
73632061,13
14068251,302
40779688,1435
38592273,1370
45524276,277
28476611,1005
63699782,1480
94510041,449
11884689,1134
37051097,875
16706253,764
76133548,816
91374824,1965
10558860,222
21951450,230
91963881,1998
72633963,107
11575346,718
59545803,1908
69814873,1565
90649341,952
71749262,1320
96165374,736
17085316,725
28367371,1102
13903980,109
96668553,1918
59511864,654
66246195,604
94363871,314
82138285,16
99600282,1254
73330931,665
93820735,1166
36827162,677
60166143,1891
14926138,1508
72715687,1908
17437200,1005
75204814,1994
54599033,908
31520805,1056
42546130,1512
16392560,582
51066975,310
62775313,21
71277146,1473
64016005,128
78814106,404
98336250,1868
43116608,964
98907818,1828
12806342,68
59258733,131
79614795,1530
42303689,1147
96842251,1427
12626677,804
34381218,643
91596177,426
88100290,1253
31546984,1855
68638354,1814
52194365,1011
24320859,41
13918967,1258
47867759,1200
96177826,568
51156059,1830
44519218,1454
50970499,582
32616921,522
66675454,424
23140871,1720
73057561,1269
36142836,1716
33979515,209
10898100,1452
47756832,607
54517853,1179
69098909,1346
22997940,1550
60901035,387
85099508,1987
75291050,68
84592627,884
50957594,1039
89338207,335
86079220,289
20943317,397
38881223,525
33308966,89
62008756,1424
95996449,1192
49328934,1913
50625356,27
26222197,615
37137389,1629
58611852,1513
32270968,1821
49164516,1558
35140008,210
63526875,639
74173249,1888
65916600,1745
38228274,1712
89339847,1530
11920293,1329
96798728,132
72805961,1943
17560074,638
33792389,1203
36552085,1396
98495019,242
34403232,513
91536643,1055
71529380,1970
27914420,1460
84754748,1276
21891135,1528
25043793,1062
72976055,1923
21907949,1953
50699017,1162
88389499,38
15953264,1440
49179400,876
49167943,267
28306836,1399
78000907,693
10159360,562
28384193,902
42200432,272
74071556,1587
57808719,462
58187475,1380
97235463,1119
47939522,1379
78396953,1858
19909219,1252
11714895,1064
49638882,1977
93693630,350
90418466,1922
29048958,1725
17342164,1003
21582312,558
67471220,1118
55050173,838
24259819,683
59829041,410
44508021,1715
49210692,42
17836336,1866
98061581,1477
24529482,1584
36396645,1117
39149942,341
79030954,1769
98680183,210
36555645,974
96811923,465
98509782,1449
49158298,1648
59566810,1674
19828703,12
61791533,646
22426055,186
88175945,811
52797434,1525
42660600,1054
31789928,1597
80932737,1167
56714090,1648
60262423,939
17613175,1529
94699393,583
42030208,1856
39259516,1878
80000571,953
71004555,1810
90237910,849
47963067,1157
50981895,1211
47838149,421
13741336,106
83471477,66
30986779,879
94019011,497
83830261,1237
56835645,1288
24370308,764
56430444,945
32426178,953
82436235,166
21546102,1166
86391116,932
35262031,1140
39251530,507
72028194,860
63656713,1193
37441878,270
61320153,478
20710774,1115
93716913,1210
35278420,1300
73370904,659
11740160,458
74222780,813
72249449,1527
71605614,841
85642401,1673
43362116,1896
22016815,178
30203962,670
38836103,1798
80157900,507
16329455,544
71324291,1096
79555013,1118
40804771,350
56028621,309
33034699,1954
59483842,1471
92779269,14
95288832,730
45339564,519
19069723,1706
21375749,1357
