year,alumno_dni,sede_id,grado_id,secretario_dni
2015,78734146,83,9,61315440
1998,42309070,32,5,46430350
1997,63486537,144,0,39081442
1976,58008322,173,4,66188965
2007,41909467,107,6,87915115
1961,75395076,161,1,73045172
1994,46199622,126,3,69402313
1964,96763347,36,4,67918865
2019,64546469,59,7,69704446
1965,92284627,155,3,87257215
1963,25400956,154,1,65203297
1965,77973078,138,0,71864099
1978,95156125,166,6,29864736
1975,20697367,83,2,23859678
1966,23529776,188,4,66925013
1974,94336918,41,4,84875379
2000,89001671,103,2,65273208
1960,76307314,151,1,46598815
2018,12065941,182,6,87156251
2015,27316958,96,2,30430904
1971,14804543,49,2,19027272
1972,28910927,9,5,19431825
2000,22211557,19,5,29475576
1962,50283002,8,4,85406991
1966,49791507,114,4,11836500
2016,13418765,7,3,28118402
1971,13534120,9,7,29202652
1985,12627369,26,10,71239140
2002,94323801,73,5,48555082
1990,78213096,82,0,83108534
2015,23638564,117,10,74015733
2021,98353899,94,10,48202683
1968,24362890,54,7,70237561
1979,41942445,105,5,93602010
2024,88587877,120,4,55282856
2024,26336164,38,4,59398756
2008,98945199,96,2,77121019
1978,98834884,119,2,12134091
1975,56205865,123,0,32384004
1989,10357324,97,5,39900799
1987,21040895,13,10,49365029
1994,48096700,130,4,71962124
1991,74038825,170,3,42606640
2023,88521692,174,3,63202920
1963,25693133,180,0,71962124
2018,72354340,137,0,37326878
2009,26374723,146,10,52815250
1973,83038499,147,8,83347036
2018,84481797,23,4,43471044
2002,90803761,48,3,55472894
1969,25339487,181,7,47852413
1972,86239227,163,8,74447691
2007,75766248,112,1,51519521
2002,69826278,13,5,95992511
2021,82725939,13,3,85406991
1968,91800280,156,7,32423210
2007,96461523,73,0,68296015
1969,24135379,12,6,68920668
2015,51258021,24,4,94222863
2007,14299638,2,3,66954670
1993,63648850,102,0,38021595
1971,38257814,63,8,71632009
1978,30600073,173,6,75567741
1987,87184737,131,0,27884174
2017,11345473,72,3,37310816
1978,57491417,25,10,62646173
1994,67156022,192,9,65750248
2001,64217932,155,5,72444911
2010,17000933,117,8,93513010
1987,42438429,127,4,75017129
1998,96853646,142,5,28630706
2014,39185137,14,9,32423210
2005,98323448,19,7,95187384
1977,50872878,180,0,17727012
2016,87131450,91,1,72438704
2013,43532825,75,1,53989112
1980,22995899,9,2,53231018
1982,73827503,139,7,71962124
1976,27299349,59,7,85232167
2021,51470404,138,1,10410016
1978,30110599,33,6,54771200
2012,33722949,142,7,75291843
1983,64706814,196,6,60686817
2002,72434994,63,3,19808878
2024,48304205,35,1,17358546
1978,23879035,83,2,47428472
2003,61654220,129,5,27884174
1971,57507681,107,4,54973479
1965,57961137,195,2,51347379
1974,73714295,129,1,69981511
1965,21222674,51,1,78304320
1962,84743737,189,5,19909746
2006,53511591,115,0,82671860
1981,62101324,138,9,20860464
2019,82102449,38,7,37047632
1998,74952935,147,10,17526448
1987,20279294,13,1,39960340
1990,53517862,17,3,14306431
1980,29269647,151,3,88145182
1997,51364605,29,6,46598815
1962,99975419,166,0,16036125
2020,56420354,25,0,28299555
1987,37999906,172,7,94591665
2017,80895354,145,1,49365029
2016,37955261,46,4,18550870
1961,41555842,85,3,42969371
1975,61887398,157,3,46692573
1988,28705406,103,8,36428974
2014,41823488,120,10,34527340
2010,65121826,136,9,34136247
2014,81682958,6,8,90251675
2016,83723694,19,8,30759161
1964,36906452,35,6,29459543
2014,20216349,127,6,41147758
1995,17429467,61,10,24915662
2007,89288667,142,10,83233561
2001,73416567,18,8,35825952
2001,48167538,79,7,87244436
2003,51805461,104,3,83896981
1970,29295255,4,1,53470572
1993,86239258,148,10,44729629
1965,59880694,71,10,83588905
2015,71741751,97,1,10206095
1983,95439137,112,3,78417968
2005,15530966,27,6,97794913
1962,32731108,142,6,58962674
2021,14161663,85,4,28391810
2012,65064091,148,3,56129937
2011,29498625,10,6,68167309
2003,14591630,12,7,75135123
1964,47051636,26,6,27932477
1965,83857375,144,4,50697835
1999,49234277,175,10,11758443
1970,38728175,112,1,45949281
1993,55350171,45,6,86505965
1985,59024577,127,0,72059350
2013,81525354,26,9,89985363
2019,48220390,74,1,38933676
2020,93410311,36,7,71864099
1972,30910383,167,6,70634345
2010,23808739,148,2,57516300
1968,15721501,158,0,65984496
1967,84034516,180,3,41665798
1978,85104076,133,10,67805239
2005,40607792,117,7,87797325
1965,64978715,140,4,80755606
1996,30988347,174,4,83233561
2014,60621689,81,2,84875379
1996,44236296,14,2,56377526
2019,59576376,45,10,91228604
2005,38563791,190,10,42819941
1963,94509477,101,9,41052046
1990,94883505,42,8,23742774
2018,24722962,144,5,87152708
1981,57214378,92,7,21073352
1972,23929268,38,10,44997066
1998,76327673,34,2,80777438
1990,11828707,43,10,39406337
1966,99699256,68,5,71829379
2014,72259004,23,6,11512695
1988,77785419,40,4,11083659
2009,28397028,173,6,44977475
1996,49258705,50,2,43115806
1965,11821395,32,8,61857536
2013,43362955,10,8,93602010
1962,10097283,199,8,75357054
1999,46299095,165,10,34256590
2006,40814795,13,10,95992511
2011,42818028,126,6,88871249
2009,67928955,113,1,59387421
2002,62640748,135,6,87257215
2019,19902627,182,2,49788205
1963,96197538,156,7,25085077
1963,79490054,195,9,13701376
2022,44741797,58,6,36388784
1998,64531122,175,1,74932162
2023,25687311,35,7,47706385
1974,70711710,11,4,88919662
1986,49986689,101,9,90498497
1970,97190312,93,6,67805239
1988,54963301,98,0,70383892
1964,37504357,174,6,42969371
1995,42084730,145,2,87797325
1969,40367479,89,3,75017129
1997,13449706,159,7,62985071
2000,71894176,88,3,36002137
1997,82158113,108,5,79700036
2013,86762998,75,1,71829379
2001,59623488,134,7,71494642
2010,38952778,69,9,58844614
1995,24685741,66,6,22692404
2002,55511105,40,1,30052896
1976,36237303,84,0,75929509
1978,12635744,152,2,62413172
1977,55307856,43,2,83499275
2010,10311823,174,8,87938529
1998,75659388,84,3,83783735
2024,12208394,86,10,11530093
2004,52655578,142,0,39081442
1960,87072532,10,7,14155931
2018,98408719,191,8,86439609
2015,19603415,79,7,79446295
1970,61062338,139,4,94881708
1980,17809443,144,1,95393861
1976,86637116,176,5,49532960
1986,34475986,190,1,59387421
1989,38681988,168,4,28951618
1993,39721572,71,9,23005500
2015,48187540,55,9,92222401
2019,29986619,31,5,46407859
1998,89554642,74,0,41052046
1982,88388915,155,4,83108534
1967,29727198,10,2,36909022
2006,90712650,3,3,53289114
1989,20511068,29,9,90251675
1992,80581118,177,0,33813653
1986,24491832,154,0,16611372
1983,17182016,78,10,53755670
2019,18156757,139,9,16988123
2011,31390265,176,0,76743066
2000,22268659,65,2,61612990
2006,10351972,183,0,76998493
2022,53814603,155,3,87753601
1962,89534755,8,10,16255642
1993,92428721,15,5,24565333
2024,80422876,33,9,58246712
2009,39628178,184,6,31771009
1970,83859215,62,5,16137433
2024,32743329,161,9,79564364
1973,99100238,144,0,49422927
1987,97768953,192,6,14021068
1977,10917921,86,2,27601339
2004,38210729,27,8,30877461
1965,20808539,112,10,94591665
2015,76182113,114,9,30445774
1966,29024865,106,1,79073269
1987,37744036,131,7,31554683
1965,72165141,163,10,13701376
1967,23064046,49,6,92222401
1973,14579395,42,5,56121671
1980,40417427,122,9,61101354
2003,60499252,150,6,54143991
1971,74847384,191,8,29498581
1961,74202975,48,6,56586770
1985,28199682,36,3,40394391
2018,87059666,132,4,50108391
2005,10105416,102,5,67918865
2000,30426646,4,5,10937527
2016,66994672,186,1,65750248
1999,93732795,123,3,70634345
1979,46213020,182,10,89878196
1961,82968632,99,7,13110915
1971,60941401,100,9,81145402
2000,64981941,197,9,92197528
1992,36723041,9,1,71239140
2003,83988636,129,0,37817997
2011,38646204,43,9,41372556
2000,69264059,9,7,15815868
1991,12788088,3,3,54129529
1983,41363439,87,9,20801963
2020,11505981,115,2,64749612
1960,42539603,129,2,24387561
2008,93503330,98,6,40513649
1967,30354167,38,4,27932477
1992,13816225,35,1,94512557
2015,61701156,77,6,38524413
1992,87129451,141,9,21038091
2009,11709345,126,8,73537271
1964,29121091,90,4,83181658
1971,45203177,117,6,15149166
1961,24170671,171,0,47171602
1968,30447266,70,10,61123676
1981,33637102,156,3,82073674
2005,30467114,108,0,76483961
1963,88299205,185,0,64797039
2011,53687375,123,2,75394698
2016,37400190,99,2,76727639
2002,57553954,46,9,42222557
1973,25480718,90,6,67446803
1968,42182453,158,8,69800314
2019,18287599,180,7,13632955
1972,92284269,26,4,75697193
2009,12166954,40,7,19027272
2009,45547004,13,2,74050606
2008,25010386,45,2,50922613
1978,33380339,88,4,47485136
2001,98100100,19,3,44034866
1982,73545329,38,2,86621276
1964,10692547,103,7,36065359
2012,24820123,14,5,82073674
2014,93237133,125,3,70374597
2001,80628280,178,5,86753553
1996,59998336,189,7,97094330
1960,14789133,62,2,46133246
2006,83657514,185,2,35825952
2003,62210065,80,0,78280319
1994,92294550,116,9,49077868
1965,75568732,122,2,18740433
2001,25583712,85,0,94471700
1985,60492290,75,1,51519521
1991,96761826,195,5,11950053
1968,94087155,131,9,39696182
1992,27883128,164,1,15970181
2005,85316761,65,4,52268876
2024,47899030,12,7,22641869
1977,77426796,141,4,71182863
1975,32884158,123,6,16209675
1965,62638359,192,7,84145713
1974,55805198,107,9,22367015
1965,74699507,36,0,25867310
1978,82861501,161,3,42596037
1988,23579413,169,1,55397892
2013,33616966,31,7,59027268
1970,77961868,144,9,30445774
2010,16636022,102,6,19808878
2002,20158918,176,0,29202652
1999,50710400,68,4,17397636
1982,54741023,63,0,36238590
1972,17552340,198,0,80457514
1971,31424914,171,0,56945147
1960,82482302,84,3,87980723
1971,98625637,186,6,36032205
1985,45285101,12,2,76234106
2020,57526648,104,10,14306431
1980,36433495,159,0,57111623
1988,65364914,174,9,30513106
1979,45450868,144,9,46293567
2019,58347696,11,4,39165631
1990,42476496,137,8,52851945
2016,75490440,2,0,94179665
2015,75486880,150,10,67699846
1988,69970570,170,3,75291843
1967,63103713,31,9,32708049
1972,28096127,47,8,69981511
1990,58880190,189,8,48851117
2008,51526143,105,3,17358546
2002,32624229,166,9,87980723
2006,64711091,198,8,34711743
1987,72002463,118,8,46692573
1999,24569007,11,1,85232167
1992,69356571,180,0,28951618
1989,37772160,41,0,37512142
1983,96089834,113,4,64174855
1963,42144335,166,5,28155806
1963,47728116,192,10,19173736
1990,80104596,134,8,23005500
2011,34334753,80,9,36937724
1999,41116605,69,2,99214289
1980,50890939,63,8,28300239
1963,44401110,14,2,99012873
2008,43804653,149,8,34248740
1994,15823553,174,6,22641869
1984,14353714,24,4,91229903
1960,21628850,50,6,11626060
1995,58829400,191,6,11626060
1973,81203650,39,0,61635009
1965,85353772,24,3,81714255
2013,73845960,35,8,78248095
2008,65648203,132,4,47647634
2015,73048302,31,5,42969371
1991,88300396,198,8,91172509
1967,26185903,14,7,16373130
2007,13282188,8,8,80457514
1963,41122761,89,6,82221516
1979,79774686,35,4,29864736
1994,60975585,3,3,16439612
1986,55552948,33,6,70075285
1966,94430187,10,3,64749612
1985,17832645,171,6,12502251
2005,83383923,173,9,33999202
1974,96897877,145,4,56392606
2021,41739816,176,4,66188965
2006,69536240,52,3,11329566
1995,47935605,66,0,81608868
2005,50535807,180,9,25546757
2023,48437166,116,2,79258337
2004,15371396,9,6,74050606
2014,32261103,117,5,76969083
1999,64099600,181,4,18051802
2002,31318492,107,10,49077868
1999,52036283,123,3,66954670
1987,17813758,23,8,78417968
2022,32734735,135,8,72544992
1995,13018889,68,10,76131323
2008,81772531,155,10,82033486
2018,39421358,170,0,68847646
1979,53343697,173,5,51691002
1998,66358151,178,0,15316916
2004,17641404,49,10,86621276
1977,82598889,41,2,79700036
1998,40490725,50,1,87819537
2005,25796762,13,5,66397044
2018,41048586,81,7,23774225
1981,36692420,176,2,90498497
1970,79143628,143,8,61315440
1981,20353106,16,9,83059638
2016,69806529,180,10,36065359
2016,65735891,43,3,49077868
1994,30244485,174,10,97672949
1989,46338313,125,8,35516510
2000,11210246,9,0,65817641
2013,68833773,192,0,83067975
1960,99358115,193,4,39900799
2004,45079179,29,7,44729629
2023,36631234,190,0,17432689
2024,64748891,160,10,29941146
2023,53764586,173,4,73537271
1974,48706807,167,10,68733972
1988,46972423,70,6,96651795
1969,24684432,121,10,77103578
2001,59365483,113,7,88831855
1981,40877911,49,1,78756112
1982,75352144,3,5,78620695
2010,89073797,87,5,84510670
1978,71542944,35,2,19871871
1994,11640111,50,8,98553839
1975,13439985,104,4,14695374
1980,83032800,184,6,15364828
2017,62454871,65,1,47647634
2007,62861258,128,9,63202920
1963,81612854,18,9,66723609
1961,30335835,68,2,29434873
2007,58076215,90,0,91948687
1971,61347195,97,3,34256590
2006,99578102,194,8,78248095
1991,32235726,155,2,51519521
2005,65900575,123,1,75017129
2011,67281017,130,4,30445774
1972,89799629,178,3,29265522
1968,14064924,163,9,47706385
2005,64897031,59,7,68082773
2018,53911609,191,4,31814812
1985,90875023,4,10,86700604
1963,36977602,165,7,10944125
1965,69177896,189,0,67918865
1964,93818609,187,9,19724511
2010,50017774,129,3,16886953
1997,69233371,105,7,23005500
1969,44877093,112,7,68497405
2005,17772019,23,1,87578331
2021,39429915,111,2,47570378
1961,75850763,139,10,84579251
1960,98982963,133,1,34864026
1997,13418765,37,2,18051802
2006,68151366,148,1,34256590
2001,78147286,41,3,59985478
1978,72683269,7,2,14207857
2015,23701076,64,2,98830609
2007,77059948,125,3,21966118
1976,60134072,134,1,87915115
1976,42026396,113,7,59027268
1984,79457415,125,3,80777438
1961,19636247,116,3,37833104
1996,50772395,54,2,97165450
2019,17506528,28,3,42617352
2013,37829706,129,7,39041896
2006,11581536,77,10,65281148
1978,51913306,47,4,90080966
1979,56436303,27,4,89003613
1997,53874844,37,9,95472429
1987,94462971,108,9,77725660
2005,49003374,106,7,75378926
1977,98790460,0,6,25169151
1976,63904969,175,7,78781150
1987,76142963,48,10,42596037
1996,84969458,137,4,83588905
1974,22798391,113,8,87538637
1960,99146597,134,3,53145175
1966,24811414,100,0,47933164
1989,93601501,135,6,56945147
1967,21997448,84,9,37113906
1991,80447606,43,5,29202652
1968,71738584,95,1,12598346
1964,43206074,67,4,39952642
1960,34515930,182,9,11329566
1980,12758748,132,9,78153771
1986,44662421,27,5,69882415
2003,74335404,142,10,92478159
2021,38224814,31,5,50406943
1995,68348353,81,8,31864107
1994,26523076,109,9,60141543
1990,80589705,100,9,94591665
1992,32632825,159,6,74299796
1985,17053248,84,0,30639393
1979,31513938,99,6,14308110
1990,86862094,105,9,58639264
2010,16775334,172,1,82221516
2007,58731453,131,0,35571894
2010,41365442,87,5,95472429
1963,10789201,12,2,22871055
1982,92806932,119,9,19296199
2014,88587741,13,9,65473211
1998,74179872,18,9,96849203
1968,86329982,133,0,83181658
1963,17451335,150,3,79254950
1960,23658332,1,10,89279922
1979,87949794,71,8,17080077
1998,96860191,100,6,91109343
1969,68526681,133,4,82073674
1976,42055922,60,6,99012873
2011,41047181,121,9,68812745
1993,37471173,178,9,45554708
1988,47846204,32,0,54660024
1983,42912330,167,5,35571894
1977,45300678,69,6,60141543
2024,11051962,39,8,76724285
1988,86000859,60,1,13708316
2015,11643290,24,3,54373215
1961,63582098,34,2,44977475
2008,21471227,83,0,33882291
1985,95885890,45,9,24565333
1979,86751152,137,8,31543294
1972,62390482,88,10,92480795
1960,36890488,94,2,41052046
1990,70095706,78,7,82250466
1972,47131802,2,0,21254906
2000,86159531,146,2,65039781
1963,66626832,117,6,36713997
1990,27718505,132,1,15316916
1992,93631985,139,0,70925117
2008,43261515,73,3,39165631
1999,12300354,82,0,47933164
1967,27676243,108,5,55357872
2012,56327393,82,7,42606640
1962,61847398,117,8,59134852
2021,39430080,136,7,29090752
2023,29777771,66,8,30169984
2021,68475972,11,0,53755670
2009,94285308,168,7,91229903
2007,87528080,185,8,38021595
1975,62583397,169,6,77103578
1980,14950555,86,0,39406337
1966,46559991,3,0,34962945
2009,79893333,118,5,54755621
2000,87938710,76,0,69995244
1986,39255068,38,9,13230352
1999,94085975,123,8,78417968
1998,13302406,186,8,11758443
2019,81173029,10,1,19173736
1965,41447218,80,8,81734757
1969,15919964,2,8,94591665
1976,42307546,175,10,19173736
2009,18673725,79,10,83059638
1969,83384724,147,9,29206980
1966,62402661,49,3,70075285
1979,69733818,199,3,17559772
1963,19384707,11,8,26518417
1980,61954541,7,10,29090752
1967,17050290,162,8,70237561
2021,45739616,111,0,75378926
1963,33736932,80,7,57950282
1999,36588736,107,3,30513106
1978,49876371,82,0,39316383
2020,73956895,190,3,24915662
1962,69008774,126,0,60447587
1975,83938112,100,8,71829379
1981,41402327,111,6,29609336
1986,53180498,13,8,51675249
1977,11594248,108,10,96157298
2012,63904969,120,9,28418587
2004,71969384,171,1,36062994
1974,32175244,12,6,95393861
1997,86872223,127,2,75291843
2008,42529836,172,5,64301174
1972,13709791,64,9,36982788
1997,98055130,45,6,35347049
1970,19612856,164,9,10206095
2002,34285248,43,5,34711743
1990,32416098,143,3,10402059
1972,70221111,112,8,30784187
1973,56175230,24,3,59027268
1970,16278189,105,1,96624521
2006,39781669,188,5,47640483
2020,42584778,95,6,13636480
1989,72388885,100,8,40513649
1991,53462347,147,10,14021068
1977,70762784,162,6,66045335
2013,56152609,140,4,12598346
1962,67107861,73,2,31400363
1979,49204568,143,2,92197528
2004,32456188,83,10,94591665
2021,32672765,94,2,92903944
2004,14335662,99,9,65164201
1969,61135599,55,4,48269724
1990,91492667,142,3,69978648
1992,98610561,30,3,75135123
1971,66820289,2,10,91172509
1967,94834985,164,3,84009537
1978,47439756,163,6,30639393
2018,95527424,63,8,87176217
1990,11927625,124,6,16255642
1982,20326167,194,4,97727084
1960,23365666,123,3,37113906
2015,35498105,54,1,81734757
2014,55128974,122,6,31870602
2024,86238859,142,10,63107172
1965,70626951,177,5,59097212
1979,39861697,11,9,92646366
2017,41346746,13,10,68743924
1994,16581970,103,9,21639546
2013,96286325,5,1,78440332
1983,38786405,91,4,46273091
1986,46878739,141,4,65655113
1998,62876046,63,9,47990544
1993,57631682,113,3,58281350
2024,49476125,185,1,66723609
1976,44066480,31,4,76051394
1995,26796931,171,4,93083585
2011,20559456,106,3,99350837
2019,61519552,166,2,16345763
2012,67050353,155,6,97023466
1993,96359269,6,0,61215201
2006,90075924,67,9,29609336
2004,13429533,123,10,48301295
1989,10246790,58,2,50406943
2017,32937527,151,10,42222557
1984,95203083,110,1,54670832
2019,54175265,94,2,92903944
1994,85553998,153,10,11392166
1970,44233494,188,3,43801681
1987,28031924,103,4,80802007
1990,53688544,103,10,29206980
2012,82640950,13,2,53289114
1966,60552210,48,7,10206095
1986,75208615,4,8,93849218
2007,41526268,9,2,97562785
2011,31752209,199,3,41332100
2023,81999339,152,3,12598346
2005,40831834,147,9,34864026
2002,36602361,1,0,28155806
1980,15142094,164,10,91228604
1998,79664454,22,7,51134560
1961,59988582,181,5,52268876
2013,64706814,150,5,66925013
1964,72689429,94,10,87753601
1978,54127035,148,0,57853117
2018,76393517,110,4,35987953
2004,76307585,54,4,56413753
2008,59817398,154,8,48539040
1992,45110167,19,9,76764692
2003,66008789,183,9,85993036
1984,18367052,52,2,33106157
1970,77595997,46,10,34962945
2009,42724310,44,2,60301971
1969,61766639,138,2,79446295
1982,98717519,150,0,87753601
