dni,numero_celular
90929672,863767041
99042026,886293849
13716665,740990123
54160713,959066503
19638071,356155826
36662557,797715387
13481831,740543483
39104919,961281741
35171503,448858918
35939638,523118658
35485983,389449865
92346762,598369593
29581329,249718756
39626058,470894532
84508243,684019131
62919900,235913531
36947121,472664179
16408884,550219203
54230645,965377716
82043457,665201229
52365101,474879973
88908284,250638258
29152953,936736477
78475901,342907646
21696026,514489925
31693924,641960920
70490165,723949873
94178056,379266376
62013917,722767325
76516299,824575574
26571421,783012389
65635030,651500006
72919209,419729581
31719178,782254864
52402146,266643640
97827355,781947190
40347843,558948079
90225958,485965059
86895197,989804052
42605621,498900724
73079780,945173354
85986585,417043929
35730306,298160601
98463679,491835021
21268931,235051196
81118982,249924323
32709696,290616308
22910444,299605745
23090218,432281832
89685684,419393213
11271987,431953050
83531423,755606879
24472592,613376426
30044944,364842006
73686439,457029809
42497245,429580683
59875193,542200522
48623444,394354960
73843149,459079199
88126694,672934741
56529519,542136665
69128608,882363658
73929710,647904240
34190345,237297776
54044949,771242062
20580199,384849630
85785982,665744086
30440922,929203006
18631326,687159521
13822661,457773513
71764333,263027279
77038726,457693447
39023349,770039846
54352905,735715606
77432469,653227046
81411713,436522679
15748577,529086095
24790378,567898636
49342924,859104624
89346509,386803280
61757335,281563777
60448891,388684933
96425596,542258978
78172631,655173049
44348892,281545494
22716190,255579583
11374586,980129000
91254304,688930962
53977457,215927501
13279178,995443846
41047633,859422817
88524147,975134392
90094248,846685577
87030807,813137575
74123602,388848303
96645260,233064190
47438458,596577621
57247247,842574493
25880100,811902775
40463282,776116002
71266128,284717878
83281441,531454230
83649671,880435381
37365999,974972148
59693836,245305413
79779745,769339685
19913176,640703008
35552916,616406577
33273431,929010319
40305120,567518002
60632533,670209867
10489860,658461600
13671793,435155846
69970325,462113596
56674470,892671278
95324234,424960673
28849042,776097168
16920720,668376499
12908261,534932238
38547367,317562649
85227963,576561195
57611376,357089439
18258277,416579616
43787614,370806625
47943965,324937498
77093406,327078838
22779319,971716931
78493893,786978592
92066492,774630920
83918567,552758087
84644838,795109851
79398570,517757958
40070985,945614891
44479789,767714474
48201153,242852145
95925811,570583569
68026434,917103529
87461888,625119176
58381804,668524177
23634459,731263991
84359774,886850770
81314226,468096017
11345146,784455003
56655051,729142902
53790248,427936190
40010371,331974670
59916823,395063569
78665195,276127468
99039891,897421035
77009622,816967319
59255855,388838792
38832864,562071717
51574345,671725203
12852933,795121239
13208097,845369066
68518468,413837936
16274444,488201568
68101116,336102009
59768137,614670015
42469482,380043122
73807814,984486463
42866037,245425408
39699975,992604361
23580282,346737928
30810520,456241368
51664142,437600763
50861617,719632738
48268799,843631045
21502235,980721254
70425739,765742413
13186062,926350732
65638158,839176539
44746528,597587365
28221779,246971345
24070643,275286908
15933405,415456683
52023104,786217224
71008838,491351158
28696176,912570623
52580563,261076117
36020179,716625619
97923275,983051904
10390587,817711477
43036811,677177512
21346581,813993903
33314231,775172963
67006610,757808420
70313923,380898452
54494066,568012852
10007393,325149467
31336146,498600057
28104780,431626882
42571506,425694537
94332287,922016874
31676796,684408598
50539303,295008378
90258670,325654289
13900881,617475203
59144561,380037109
79107003,533952323
82134120,618324430
55303518,741417277
84919917,511224306
11592769,417684281
93522885,771943687
41426167,773602099
92626242,296769944
52531254,241324798
78683129,323314737
53445834,837900302
30963413,644437839
98997657,989103593
63049651,240359172
45004492,222132233
46924518,753039065
48937149,260878189
50248670,852383654
25870864,762645022
44945119,711017185
19298036,515970959
13583277,675578590
26294763,757374802
45347035,779530499
83153535,345728136
73368674,713890037
63259931,956096865
21223152,898933841
77546475,659499953
96081537,852443676
85231467,834506586
73156404,489313448
17087070,393250220
27058960,874276127
46067088,722392107
88675752,774445107
74909521,820307653
44710012,999737580
43049388,561916031
61091752,266258968
36648449,883012651
66674360,642400193
56629804,241334540
32985367,320250090
66797350,384294583
23388132,650229370
75643934,425808362
80123279,397807354
34361493,591905406
62924109,617586521
59779570,617535112
63179562,457650307
38884311,544013063
39688889,499742528
80066053,852668515
66866690,543529272
10261224,724765570
27807196,234341874
27772066,423295760
56443412,764324197
81221756,485205858
39428997,371655370
61371976,568195948
80559085,360811173
23952529,233332852
67956635,338087663
55947518,590728923
77677752,286165047
53119821,510915392
42725692,860142308
15414592,571681756
91117273,518429629
63363366,950168814
83363162,260382430
94549123,738689227
71560253,438732414
58097136,394795481
71588429,721048625
36293451,566458463
25066217,321119345
53446907,618338879
34096090,919634347
56015356,912725284
13444581,518570802
23426954,759055761
65451229,375476402
78423209,663586027
89379433,316477384
78283063,858535820
87770518,234383073
96272783,625098944
48850823,829445555
33488129,294478361
66553348,393757299
38207526,960425685
83731672,987237404
25797045,953666234
87573781,727678159
90077685,352546008
76057282,392575962
63974249,387094695
23274139,568455993
19199747,975306852
36571098,565597100
48827992,667874963
42026845,958341557
93878752,334456673
38590121,575563955
69346909,440377617
46296436,485879457
29548563,477941961
12195799,853022195
84030669,754144417
79004842,323335199
62044451,449365544
46558496,278519615
57211002,949959805
53820226,217203017
70477302,974428418
75417773,747053215
64941062,750154672
97594129,975359597
59756622,839550295
64756398,943949896
24861991,942982337
18316042,326829011
44566297,978838243
22277719,514097968
68732580,883389403
61051134,658572279
65051665,593474609
23749186,888515731
23799170,295889584
94413102,389001221
77212428,957341870
48370924,846186190
77354962,662013821
51728831,993212974
96134831,672487920
53084432,878090384
49594416,722453487
83021570,362601219
95494309,918535104
27513678,628721397
63125904,691521501
18014831,346297660
63793571,925796767
98629884,330261070
95171761,861995040
50167284,315752541
53649268,586771403
98488769,753123334
69147131,955712665
81346554,659448657
98921600,857760593
57205098,435828474
92083466,691344365
43803888,710075386
93216231,786292394
42960557,327861150
42998345,723411546
96268946,420817180
51442667,763474262
53216022,272297949
18224302,748389491
35176564,948187446
74120981,876582011
61056096,773363133
84554976,272501894
91168508,980967529
57032323,838666921
81397440,576757169
65029652,663239267
40808204,697329183
73796334,796770444
84941931,483374825
59305575,876342655
73202264,983211093
40997477,295924416
21778077,298529116
16445531,822830489
57544380,647664544
89514262,564003662
15400953,266773142
20403498,530584729
10225221,360854907
27983785,342691305
50425630,758349862
92925268,615704989
48693054,664498202
73090506,664280594
93448968,473783553
34981107,498138420
92620510,647255196
80561503,317761312
65498288,996811206
67859877,428877093
97346159,243591235
32014766,398423988
53911783,549211470
69564215,280658835
51028033,911052011
25875126,449816987
22844421,460761037
78361974,252698699
89165751,838934428
40995319,231444395
72702821,577810602
24279031,449955623
73237912,877266178
77233088,654969762
55452283,894698656
23419827,974186480
20066233,433395750
97432569,379982210
79903441,692338164
93944707,972480539
60853693,543600127
59002314,770740514
55828603,637192193
39404603,747349506
40532236,522136926
42395490,284447167
73836674,649643929
17770819,261834609
80666764,218950302
33860122,899224562
17134374,461441545
96980509,784431347
28500735,954769562
85086226,737850861
98143924,962177374
10527527,216228837
35949928,649324190
84376676,615339658
19519093,420024827
30242516,285603352
61030550,429554163
94630628,950435998
27234282,759578171
42352563,922095084
13677304,615830131
15381365,694940744
13770171,473474030
92214724,247390636
42133888,390189435
95841532,591953264
22426105,564516503
96518328,493718064
93482702,841041463
64310097,671442664
14001918,797916045
92958721,498957863
19462623,412395779
27505226,857742049
39698794,825150696
43427140,559161028
83328651,271134682
58955069,742561463
69082564,351972894
79350770,341114383
16339047,678252080
52576323,640746053
34172400,960663794
78508407,862225641
70463297,272022027
12445248,921443746
46801811,942293582
71583576,931424952
63455417,529287446
76600488,892489156
16959502,347100918
66537583,476065631
35444168,350452037
50797536,980906051
56723925,912398202
97226950,460270303
75988692,294376591
95664363,583633326
70990679,972345383
12349199,232208786
98895268,411510413
78218748,855153533
76546211,956719365
17610484,683981071
74498045,523070215
12920075,937168423
87087084,218779655
75894732,718521758
72681269,859967501
19500691,952428754
66674976,695482425
42004989,890774905
55207455,364488803
64043533,332889008
16993962,911563544
25009436,960015728
77743800,439502796
58810898,543349799
80568297,770494417
33419272,539932648
24884822,299559126
71271506,377180794
90123082,296590104
86638179,475567529
50301537,711588745
69632022,993985661
99803901,520505560
99803478,450313695
92192351,694025295
67072265,894091190
18408894,930706392
70902212,649266891
73405596,275436382
15919691,393489071
32308088,588293285
70140403,548819393
27725739,872018669
75881025,793999114
71155496,734866987
88258550,452117563
81917242,370367584
50733833,495491216
87672993,518102273
80355789,759784918
22248184,272159989
53406362,971884741
63294283,619502080
83247790,446253066
53673141,815225263
19660990,635741223
16986740,930380251
73201263,558834268
91827731,242753212
90333367,689576751
50275175,782286946
49906113,997259679
85359765,285388142
93766478,672439588
83808126,930530032
12665065,953397547
85725754,451259010
90753529,766169027
31312197,380617597
81231660,471164539
45982396,585150716
31208723,361423073
98641843,235799814
10134519,420389603
75543473,462794364
35294297,318489296
76248478,538228867
77766967,294284628
94007971,652959047
53044487,515489046
50468689,858789702
33583986,334853295
23036990,959532755
46200068,854397701
87695179,230036478
48432002,511034393
18350064,287661964
40878853,572220613
68445001,812368758
49104230,955700215
54388218,791456731
15992791,448295571
52931048,861214408
71387683,462247423
54212567,958526518
34026160,983858816
26195620,324931121
49926165,299507961
69648890,333582203
89845084,663857915
66790048,942007095
16032447,398200244
79021677,578593551
83431250,553694898
39411649,297299458
66362286,315933357
31110936,226308689
96969242,925502505
34355075,690571217
68137764,818205479
17265145,242500212
36124210,735346921
99044330,781600902
51744997,286229118
32761241,695114470
90072268,890630276
53896190,283985296
67310542,487231292
23088484,874441656
56222722,666543744
35659124,494645288
56807815,489018864
87060299,363794915
15092601,315230996
82792453,280338932
86964636,416148545
60982334,758845364
94674042,851185807
24219440,347949471
30588022,277902395
19348387,788853052
63692369,565892287
24162028,991063513
23096929,542489159
86207350,588958776
13769285,550130571
53111792,970070937
74465381,416197505
21609072,383312297
72258379,440085581
73604384,933415662
68367271,757409630
97852310,528296254
36874120,574781030
49060702,862331907
94728837,349115792
79929087,572751712
